Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_47_483.jpg;-6.021747;0;0;2.766385;80.45619;81.29588;0.1578109;165.3317;359.6747
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_47_550.jpg;-9.026559;0;0;2.755443;80.24667;81.36018;0.100884;163.9852;359.5604
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_47_619.jpg;-12.05635;0;0;2.743371;80.09309;81.41354;0.008645312;162.5428;359.3789
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_47_684.jpg;-9.055273;0;0;2.727513;79.94144;81.46992;359.9152;161.085;359.1742
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_47_751.jpg;-6.033739;0;0;2.717629;79.73988;81.54726;359.8551;159.6345;358.9561
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_47_819.jpg;-3.129817;0;0;2.707956;79.58777;81.60567;359.9059;158.9672;358.9175
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_47_883.jpg;-0.1136383;0;0;2.693725;79.43569;81.66437;359.9908;158.6492;358.9535
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_47_951.jpg;0;0;0;2.684923;79.23507;81.74214;0.02108343;158.5742;359.0468
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_48_018.jpg;-1.506222;0;0;2.676275;79.08603;81.80099;0.01354731;158.4878;359.1139
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_48_085.jpg;-1.495867;0;0;2.664183;78.93847;81.86111;359.9888;158.1945;359.1595
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_48_151.jpg;0;0;0;2.65528;78.74232;81.93986;359.9372;158.0824;359.2702
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_48_217.jpg;0;0;0;2.646385;78.59595;81.99863;359.8876;158.0713;359.3658
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_48_285.jpg;0;0;0;2.634574;78.45021;82.05724;359.831;158.0691;359.4658
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_48_352.jpg;0;0;0;2.625725;78.25672;82.13506;359.7525;158.0704;359.6076
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_48_418.jpg;0;0;0;2.616813;78.11228;82.19326;359.69;158.0703;359.7114
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_48_485.jpg;0;0;0;2.605028;77.96837;82.25129;359.6258;158.0698;359.8114
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_48_552.jpg;0;0;0;2.596063;77.77702;82.32833;359.5535;158.0736;359.9482
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_48_619.jpg;0;0.1990011;0;2.587906;77.63371;82.38617;359.5116;158.0738;0.04086971
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_48_684.jpg;0;0.3987687;0;2.591282;77.48956;82.44472;359.5171;158.065;0.1029312
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_48_751.jpg;0;0.6005223;0;2.603973;77.29485;82.5234;359.5971;158.0615;0.1773773
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_48_817.jpg;0;0.7990524;0;2.625331;77.14625;82.58342;359.7212;158.0605;0.2240571
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_48_885.jpg;0;1;0;2.668242;76.99474;82.64462;359.9092;158.0596;0.2619127
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_48_951.jpg;0;0.9017239;0;2.708148;76.7881;82.72826;0.2427589;158.0538;0.2879927
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_49_020.jpg;0;0.696574;0;2.743428;76.63109;82.79218;0.4926924;158.0402;0.265753
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_49_086.jpg;0;0.4949146;0;2.775847;76.42034;82.87798;0.7945145;158.0207;0.2078424
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_49_158.jpg;-3.04353;0.2920126;0;2.791028;76.26279;82.94403;0.9780756;157.7801;0.1190568
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_49_223.jpg;-3.158942;0.08409188;0;2.794623;76.10689;83.01191;1.109818;157.2424;0.001177895
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_49_290.jpg;-0.1936711;0;0;2.78901;75.9007;83.09943;1.162456;156.8931;359.9547
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_49_356.jpg;0;0;0;2.780664;75.7476;83.16386;1.126827;156.8561;359.9369
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_49_423.jpg;0;0;0;2.769266;75.59583;83.22776;1.039583;156.8619;359.9223
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_49_490.jpg;0;0;0;2.760575;75.39521;83.31232;0.8631733;156.8801;359.9043
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_49_557.jpg;-1.549111;0;0;2.751831;75.24611;83.37587;0.6982766;156.8143;359.8789
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_49_623.jpg;-4.477018;0;0;2.739476;75.09877;83.44101;0.5107582;156.4749;359.8138
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_49_690.jpg;-7.501036;0;0;2.728905;74.90603;83.53213;0.2285417;155.4484;359.6331
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_49_758.jpg;-10.51512;0;0;2.717193;74.76495;83.60457;-0.005411458;154.2504;359.4143
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_49_822.jpg;-10.52873;0;0;2.698112;74.62566;83.68086;359.8287;152.7855;359.176
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_49_890.jpg;-7.526956;0;0;2.687262;74.44013;83.78553;359.7466;151.1663;358.947
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_49_957.jpg;-4.532351;0;0;2.677216;74.29925;83.86585;359.8616;150.3566;358.9304
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_50_024.jpg;-1.534594;0;0;2.66033;74.15889;83.94706;0.01578833;149.9012;358.992
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_50_091.jpg;0;0;0;2.652028;73.97399;84.05415;0.1115415;149.7518;359.115
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_50_157.jpg;0;0.2020212;0;2.6445;73.83623;84.13427;0.1516023;149.7371;359.2163
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_50_223.jpg;0;0.4004085;0;2.648558;73.6983;84.21458;0.1903614;149.7357;359.3233
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_50_290.jpg;0;0.6010932;0;2.661951;73.51286;84.32262;0.2691267;149.7389;359.4735
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_50_357.jpg;0;0.7988808;0;2.683548;73.37177;84.40477;0.3645307;149.744;359.591
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_50_423.jpg;0;0.5978958;0;2.721112;73.22881;84.48796;0.4884453;149.7518;359.7114
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_50_491.jpg;0;0.3986469;0;2.739458;73.03671;84.59966;0.655816;149.765;359.8703
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_50_557.jpg;0;0.1969257;0;2.749651;72.89249;84.68344;0.7570125;149.7761;359.9835
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_50_623.jpg;3.005816;0;0;2.748644;72.74907;84.7664;0.8015533;149.9315;0.05625641
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_50_691.jpg;6.051479;0;0;2.739676;72.55792;84.87182;0.7577394;150.6967;0.2103388
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_50_757.jpg;5.936216;0;0;2.729052;72.41458;84.9469;0.6582308;151.5463;0.3664084
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_50_824.jpg;3.003931;0;0;2.717708;72.27193;85.02063;0.5187232;152.2177;0.5128865
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_50_891.jpg;0.01564264;0;0;2.709521;72.08339;85.11894;0.2926553;152.5679;0.6524132
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_50_957.jpg;0;0.1017105;0;2.700812;71.94274;85.19255;0.1108005;152.607;0.724929
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_51_023.jpg;0;0.2997837;0;2.697487;71.80177;85.26633;359.9524;152.6084;0.7686849
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_51_091.jpg;0;0.2983449;0;2.705061;71.61176;85.36581;359.8394;152.5947;0.7662877
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_51_157.jpg;0;0.1024839;0;2.709568;71.4684;85.44064;359.7939;152.5879;0.7390281
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_51_224.jpg;-1.528493;0;0;2.701567;71.32534;85.51546;359.7561;152.5534;0.6877586
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_51_292.jpg;-4.545981;0;0;2.692019;71.1371;85.61774;359.6934;152.0391;0.5254967
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_51_358.jpg;-1.571432;0;0;2.682153;70.99698;85.69478;359.6415;151.6491;0.3863918
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_51_426.jpg;0;0;0;2.670351;70.85693;85.77075;359.5901;151.5324;0.2724977
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_51_492.jpg;0;0.2012553;0;2.663917;70.67039;85.8718;359.5345;151.5068;0.1312974
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_51_559.jpg;0;0.4025208;0;2.665406;70.52976;85.94798;359.5246;151.5046;0.03287096
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_51_625.jpg;0;0.6022875;0;2.682013;70.38771;86.02491;359.5594;151.5047;359.9428
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_51_691.jpg;0;0.6018882;0;2.704838;70.19497;86.12908;359.7007;151.5098;359.8488
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_51_760.jpg;0;0.4001145;0;2.724366;70.04871;86.20824;359.8508;151.5113;359.7912
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_51_826.jpg;0;0.5989968;0;2.741918;69.90146;86.28795;0.01714968;151.5119;359.7424
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_51_892.jpg;0;0.7977138;0;2.764791;69.70263;86.39526;0.2650883;151.5201;359.7108
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_51_959.jpg;0;0.999543;0;2.796165;69.55112;86.47682;0.466121;151.5325;359.7231
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_52_025.jpg;0;1;0;2.849859;69.39705;86.55966;0.6907139;151.5475;359.7575
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_52_092.jpg;0;1;0;2.890577;69.18782;86.67193;1.012232;151.5744;359.8344
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_52_160.jpg;0;1;0;2.931376;69.02821;86.75727;1.256558;151.6043;359.9145
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_52_225.jpg;0;1;0;2.985142;68.86754;86.84336;1.433121;151.6151;-0.0008507313
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_52_292.jpg;0;1;0;3.031633;68.65508;86.95959;1.372774;151.5833;-0.001588101
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_52_359.jpg;0;0.896071;0;3.076845;68.49315;87.04814;1.323104;151.5694;-0.0008135964
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_52_425.jpg;0;0.698431;0;3.120997;68.32926;87.13778;1.292757;151.5503;-0.0007927173
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_52_493.jpg;0;0.4999594;0;3.143525;68.10904;87.25832;1.249861;151.5239;-0.0007603596
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_52_560.jpg;0;0.2987587;0;3.157793;67.94349;87.34898;1.196963;151.5045;-0.0006794853
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_52_625.jpg;0;0.09907359;0;3.161945;67.77835;87.43946;1.113146;151.4857;-0.000576833
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_52_692.jpg;0;0;0;3.154675;67.55972;87.55931;0.9416608;151.4622;-0.0003466789
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_52_759.jpg;0;0.1011006;0;3.144636;67.39686;87.64862;0.7788556;151.4458;-7.727365E-05
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_52_825.jpg;0;0.3019278;0;3.140042;67.2342;87.73784;0.6107594;151.4307;0.0001513933
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_52_892.jpg;0;0.4998558;0;3.147023;67.01619;87.85732;0.4170808;151.4139;0.003641774
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_52_961.jpg;0;0.7001733;0;3.161978;66.85091;87.94784;0.31723;151.4037;0.006757175
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_53_024.jpg;0;0.4974486;0;3.19071;66.68389;88.03927;0.2587871;151.3949;0.008052687
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_53_092.jpg;0;0.2980656;0;3.202661;66.45984;88.16187;0.2093821;151.3857;0.007774347
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_53_159.jpg;0;0.1014918;0;3.206368;66.2917;88.25381;0.1710484;151.3806;0.007432826
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_53_224.jpg;0;0;0;3.196958;66.12424;88.34535;0.1161158;151.3772;0.008766862
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_53_293.jpg;0;0;0;3.186409;65.90216;88.46666;0.0175119;151.3754;0.01468948
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_53_360.jpg;-2.960505;0;0;3.175771;65.73708;88.55856;359.9386;151.167;359.9853
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_53_425.jpg;-2.976863;0;0;3.160216;65.5736;88.65211;359.8661;150.6806;359.9224
